Store,Date,Type,Size,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,Weekly_Sales
9,2011-10-28,B,125833,63.96,3.372,221.3159563,6.054,False,0.0,0.0,0.0,0.0,0.0,548527.49
9,2011-11-04,B,125833,54.46,3.332,221.4820921,6.054,False,0.0,0.0,0.0,0.0,0.0,597855.0700000001
9,2011-11-11,B,125833,58.28,3.297,221.6482278,6.054,False,3235.06,1645.11,63.15,1580.98,2209.21,594574.12
9,2011-11-18,B,125833,58.8,3.308,221.8803923,6.054,False,3648.4,2.63,21.12,1639.62,3623.62,542414.27
9,2011-11-25,B,125833,54.32,3.236,222.1389683,6.054,True,121.57,0.0,44061.13,247.83,8294.47,814753.5
9,2011-12-02,B,125833,46.84,3.172,222.3975443,6.054,False,1237.88,0.0,1330.53,643.78,8323.51,613115.21
9,2011-12-09,B,125833,37.65,3.158,222.6561203,6.054,False,3075.89,0.0,248.8,822.69,7585.2,630327.28
9,2011-12-16,B,125833,47.31,3.159,222.8825484,6.054,False,2755.9,0.0,136.48,384.78,2240.49,705557.97
9,2011-12-23,B,125833,44.43,3.112,223.0661125,6.054,False,719.14,0.24,318.75,17.72,2357.19,905324.68
9,2011-12-30,B,125833,43.41,3.129,223.2496766,6.054,True,2155.73,14481.63,44.07,237.84,3699.24,549788.36
9,2012-01-06,B,125833,47.54,3.157,223.4332408,5.667,False,3597.08,6203.76,11.2,3743.55,1912.75,519585.67
9,2012-01-13,B,125833,42.44,3.261,223.6168049,5.667,False,4731.1,2959.36,0.0,129.27,3416.48,474964.6
9,2012-01-20,B,125833,51.56,3.268,223.7114288,5.667,False,910.51,234.36,0.0,117.08,6081.04,480130.04000000004
9,2012-01-27,B,125833,49.38,3.29,223.8060527,5.667,False,489.19,283.85,0.0,22.5,2888.79,482451.21
9,2012-02-03,B,125833,54.43,3.36,223.9006766,5.667,False,19289.22,527.14,4.46,9955.21,3428.92,549967.89
9,2012-02-10,B,125833,44.03,3.409,223.9953006,5.667,True,5619.8,1595.17,1.71,4740.66,4494.14,609736.12
9,2012-02-17,B,125833,43.81,3.51,224.1588663,5.667,False,4572.81,5448.91,6.0,945.06,7589.85,658965.05
9,2012-02-24,B,125833,53.67,3.555,224.3741384,5.667,False,3801.98,4010.13,1.0,586.06,7315.09,563578.79
9,2012-03-02,B,125833,57.2,3.63,224.5894104,5.667,False,6268.15,154.97,0.0,3557.17,1878.44,619498.28
9,2012-03-09,B,125833,54.03,3.669,224.8046825,5.667,False,3923.2,96.52,17.36,990.11,2755.72,574955.95
9,2012-03-16,B,125833,59.94,3.734,224.9594902,5.667,False,1913.05,1.8,7.33,436.67,14026.36,550373.57
9,2012-03-23,B,125833,58.79,3.787,225.0336786,5.667,False,1681.15,1.8,0.68,414.45,466.42,550791.32
9,2012-03-30,B,125833,67.87,3.845,225.107867,5.667,False,3669.95,15.98,0.0,69.02,2049.16,574985.37
9,2012-04-06,B,125833,68.83,3.891,225.1820555,5.539,False,4876.77,0.0,10.0,1201.8,8545.16,677885.99
9,2012-04-13,B,125833,69.19,3.891,225.2562439,5.539,False,4939.14,856.32,0.0,290.87,807.0,578539.86
9,2012-04-20,B,125833,68.04,3.877,225.3117488,5.539,False,910.31,121.25,2.0,265.55,1146.34,542819.03
9,2012-04-27,B,125833,73.07,3.814,225.3672537,5.539,False,409.76,0.0,0.4,7.88,7179.53,550414.99
9,2012-05-04,B,125833,78.98,3.749,225.4227585,5.539,False,5917.56,0.0,68.0,969.06,647.76,586289.08
9,2012-05-11,B,125833,70.94,3.688,225.4782634,5.539,False,4727.8,0.0,1.04,356.78,1077.81,592572.3
9,2012-05-18,B,125833,69.52,3.63,225.4942498,5.539,False,1926.92,0.0,0.24,426.51,2968.78,571463.93
9,2012-05-25,B,125833,79.69,3.561,225.4944288,5.539,False,1574.27,0.0,361.83,81.12,5286.38,547226.0
9,2012-06-01,B,125833,80.26,3.501,225.4946078,5.539,False,2542.14,35.6,76.8,374.37,3413.57,583648.59
9,2012-06-08,B,125833,78.91,3.452,225.4947868,5.539,False,3564.15,142.2,0.3,81.26,5518.29,582525.42
9,2012-06-15,B,125833,82.21,3.393,225.5070634,5.539,False,3296.23,176.4,50.03,780.78,4209.82,564606.1
9,2012-06-22,B,125833,81.05,3.346,225.5495841,5.539,False,2886.26,3.8,0.0,1270.8,4545.91,562173.12
9,2012-06-29,B,125833,87.18,3.286,225.5921049,5.539,False,2073.16,120.0,0.0,31.75,2792.7,544770.7
9,2012-07-06,B,125833,84.15,3.227,225.6346256,5.277,False,3165.17,87.2,8.08,1642.41,2096.86,578790.36
9,2012-07-13,B,125833,82.39,3.256,225.6771463,5.277,False,3031.81,0.0,2.02,47.76,4554.39,536537.64
9,2012-07-20,B,125833,83.39,3.311,225.6871121,5.277,False,1107.97,0.5,5.85,862.28,1986.24,513991.57
9,2012-07-27,B,125833,86.41,3.407,225.6970779,5.277,False,1042.73,8.0,1.66,1129.2,2929.43,495951.0
9,2012-08-03,B,125833,90.23,3.417,225.7070437,5.277,False,11864.5,61.0,0.22,1659.09,2176.37,533887.54
9,2012-08-10,B,125833,88.66,3.494,225.7170094,5.277,False,3180.78,-9.94,1.4,2112.03,2314.58,538713.47
9,2012-08-17,B,125833,86.37,3.571,225.7995323,5.277,False,975.91,0.0,3.0,325.68,670.48,535153.47
9,2012-08-24,B,125833,77.9,3.62,225.9364729,5.277,False,1524.71,0.0,1.8,501.16,4241.59,572887.78
9,2012-08-31,B,125833,80.71,3.638,226.0734135,5.277,False,5758.14,0.0,17.6,2828.89,1884.13,576879.15
9,2012-09-07,B,125833,87.93,3.73,226.2103541,5.277,True,4837.99,-5.96,22.74,602.8,1377.59,565812.29
9,2012-09-14,B,125833,73.55,3.717,226.3567545,5.277,False,2640.68,0.0,10.75,385.53,4276.03,523427.35
9,2012-09-21,B,125833,69.92,3.721,226.5599138,5.277,False,1887.95,1.91,0.0,273.53,4626.19,533756.88
9,2012-09-28,B,125833,76.8,3.666,226.7630732,5.277,False,1699.68,1.91,0.55,190.38,1819.15,516361.06
9,2012-10-05,B,125833,66.61,3.617,226.9662325,4.954,False,2657.57,0.0,3.01,1107.79,1560.55,606755.3
9,2012-10-12,B,125833,60.09,3.601,227.1693919,4.954,False,520.41,0.0,6.01,0.0,2839.84,558464.8
9,2012-10-19,B,125833,68.01,3.594,227.214288,4.954,False,545.72,0.0,8.0,28.94,3098.87,542009.46
9,2012-10-26,B,125833,69.52,3.506,227.2328068,4.954,False,512.23,3.0,8.0,0.0,1666.38,549731.49
10,2010-02-05,B,126512,54.34,2.962,126.4420645,9.765,False,0.0,0.0,0.0,0.0,0.0,2193048.75
10,2010-02-12,B,126512,49.96,2.828,126.4962581,9.765,True,0.0,0.0,0.0,0.0,0.0,2176028.52
10,2010-02-19,B,126512,58.22,2.915,126.5262857,9.765,False,0.0,0.0,0.0,0.0,0.0,2113432.58
10,2010-02-26,B,126512,52.77,2.825,126.5522857,9.765,False,0.0,0.0,0.0,0.0,0.0,2006774.96
10,2010-03-05,B,126512,55.92,2.877,126.5782857,9.765,False,0.0,0.0,0.0,0.0,0.0,1987090.09
10,2010-03-12,B,126512,52.33,3.034,126.6042857,9.765,False,0.0,0.0,0.0,0.0,0.0,1941346.13
10,2010-03-19,B,126512,61.46,3.054,126.6066452,9.765,False,0.0,0.0,0.0,0.0,0.0,1946875.06
10,2010-03-26,B,126512,60.05,2.98,126.6050645,9.765,False,0.0,0.0,0.0,0.0,0.0,1893532.46
10,2010-04-02,B,126512,63.66,3.086,126.6034839,9.524,False,0.0,0.0,0.0,0.0,0.0,2138651.97
10,2010-04-09,B,126512,65.29,3.004,126.6019032,9.524,False,0.0,0.0,0.0,0.0,0.0,2041069.3699999999
10,2010-04-16,B,126512,69.74,3.109,126.5621,9.524,False,0.0,0.0,0.0,0.0,0.0,1826241.44
10,2010-04-23,B,126512,66.42,3.05,126.4713333,9.524,False,0.0,0.0,0.0,0.0,0.0,1829521.83
10,2010-04-30,B,126512,69.76,3.105,126.3805667,9.524,False,0.0,0.0,0.0,0.0,0.0,1790694.59
10,2010-05-07,B,126512,71.06,3.127,126.2898,9.524,False,0.0,0.0,0.0,0.0,0.0,1921432.16
10,2010-05-14,B,126512,73.88,3.145,126.2085484,9.524,False,0.0,0.0,0.0,0.0,0.0,1808056.41
10,2010-05-21,B,126512,78.32,3.12,126.1843871,9.524,False,0.0,0.0,0.0,0.0,0.0,1847613.58
10,2010-05-28,B,126512,76.67,3.058,126.1602258,9.524,False,0.0,0.0,0.0,0.0,0.0,1904618.17
10,2010-06-04,B,126512,82.82,2.941,126.1360645,9.524,False,0.0,0.0,0.0,0.0,0.0,1931406.28
10,2010-06-11,B,126512,89.67,3.057,126.1119032,9.524,False,0.0,0.0,0.0,0.0,0.0,1827521.71
10,2010-06-18,B,126512,83.49,2.935,126.114,9.524,False,0.0,0.0,0.0,0.0,0.0,1837636.24
10,2010-06-25,B,126512,90.32,3.084,126.1266,9.524,False,0.0,0.0,0.0,0.0,0.0,1768172.31
10,2010-07-02,B,126512,92.89,2.978,126.1392,9.199,False,0.0,0.0,0.0,0.0,0.0,1845893.87
10,2010-07-09,B,126512,91.03,3.1,126.1518,9.199,False,0.0,0.0,0.0,0.0,0.0,1769793.3699999999
10,2010-07-16,B,126512,91.8,2.971,126.1498065,9.199,False,0.0,0.0,0.0,0.0,0.0,1828052.47
10,2010-07-23,B,126512,88.44,3.112,126.1283548,9.199,False,0.0,0.0,0.0,0.0,0.0,1831676.03
10,2010-07-30,B,126512,85.03,3.017,126.1069032,9.199,False,0.0,0.0,0.0,0.0,0.0,1832664.03
10,2010-08-06,B,126512,86.13,3.123,126.0854516,9.199,False,0.0,0.0,0.0,0.0,0.0,1949236.09
10,2010-08-13,B,126512,88.37,3.049,126.064,9.199,False,0.0,0.0,0.0,0.0,0.0,1962996.7
10,2010-08-20,B,126512,89.88,3.041,126.0766452,9.199,False,0.0,0.0,0.0,0.0,0.0,1983190.56
10,2010-08-27,B,126512,84.99,3.022,126.0892903,9.199,False,0.0,0.0,0.0,0.0,0.0,1727565.42
10,2010-09-03,B,126512,83.8,3.087,126.1019355,9.199,False,0.0,0.0,0.0,0.0,0.0,1766331.45
10,2010-09-10,B,126512,84.04,2.961,126.1145806,9.199,True,0.0,0.0,0.0,0.0,0.0,1720530.23
10,2010-09-17,B,126512,85.52,3.028,126.1454667,9.199,False,0.0,0.0,0.0,0.0,0.0,1716755.78
10,2010-09-24,B,126512,85.75,2.939,126.1900333,9.199,False,0.0,0.0,0.0,0.0,0.0,1655036.75
10,2010-10-01,B,126512,86.01,3.001,126.2346,9.003,False,0.0,0.0,0.0,0.0,0.0,1645892.97
10,2010-10-08,B,126512,77.04,2.924,126.2791667,9.003,False,0.0,0.0,0.0,0.0,0.0,1772192.42
10,2010-10-15,B,126512,75.48,3.08,126.3266774,9.003,False,0.0,0.0,0.0,0.0,0.0,1703850.25
10,2010-10-22,B,126512,68.12,3.014,126.3815484,9.003,False,0.0,0.0,0.0,0.0,0.0,1740234.06
10,2010-10-29,B,126512,68.76,3.13,126.4364194,9.003,False,0.0,0.0,0.0,0.0,0.0,1741308.56
10,2010-11-05,B,126512,71.04,3.009,126.4912903,9.003,False,0.0,0.0,0.0,0.0,0.0,1832211.96
10,2010-11-12,B,126512,61.24,3.13,126.5461613,9.003,False,0.0,0.0,0.0,0.0,0.0,1895901.59
10,2010-11-19,B,126512,58.83,3.047,126.6072,9.003,False,0.0,0.0,0.0,0.0,0.0,1949177.13
10,2010-11-26,B,126512,55.33,3.162,126.6692667,9.003,True,0.0,0.0,0.0,0.0,0.0,2939946.38
10,2010-12-03,B,126512,51.17,3.041,126.7313333,9.003,False,0.0,0.0,0.0,0.0,0.0,2251206.64
10,2010-12-10,B,126512,60.51,3.091,126.7934,9.003,False,0.0,0.0,0.0,0.0,0.0,2411790.21
10,2010-12-17,B,126512,59.15,3.125,126.8794839,9.003,False,0.0,0.0,0.0,0.0,0.0,2811646.85
10,2010-12-24,B,126512,57.06,3.236,126.9835806,9.003,False,0.0,0.0,0.0,0.0,0.0,3749057.69
10,2010-12-31,B,126512,49.67,3.148,127.0876774,9.003,True,0.0,0.0,0.0,0.0,0.0,1707298.1400000001
10,2011-01-07,B,126512,43.43,3.287,127.1917742,8.744,False,0.0,0.0,0.0,0.0,0.0,1714309.9
10,2011-01-14,B,126512,49.98,3.312,127.3009355,8.744,False,0.0,0.0,0.0,0.0,0.0,1710803.59
10,2011-01-21,B,126512,56.75,3.336,127.4404839,8.744,False,0.0,0.0,0.0,0.0,0.0,1677556.18
10,2011-01-28,B,126512,53.03,3.231,127.5800323,8.744,False,0.0,0.0,0.0,0.0,0.0,1715769.05
10,2011-02-04,B,126512,44.88,3.348,127.7195806,8.744,False,0.0,0.0,0.0,0.0,0.0,1968045.91
10,2011-02-11,B,126512,51.51,3.381,127.859129,8.744,True,0.0,0.0,0.0,0.0,0.0,2115408.31
10,2011-02-18,B,126512,61.77,3.43,127.99525,8.744,False,0.0,0.0,0.0,0.0,0.0,2106934.55
10,2011-02-25,B,126512,53.59,3.398,128.13,8.744,False,0.0,0.0,0.0,0.0,0.0,1967996.71
10,2011-03-04,B,126512,56.96,3.674,128.26475,8.744,False,0.0,0.0,0.0,0.0,0.0,1958003.19
10,2011-03-11,B,126512,64.22,3.63,128.3995,8.744,False,0.0,0.0,0.0,0.0,0.0,1933469.15
10,2011-03-18,B,126512,70.12,3.892,128.5121935,8.744,False,0.0,0.0,0.0,0.0,0.0,1884734.31
10,2011-03-25,B,126512,62.53,3.716,128.6160645,8.744,False,0.0,0.0,0.0,0.0,0.0,1815798.85
10,2011-04-01,B,126512,67.64,3.772,128.7199355,8.494,False,0.0,0.0,0.0,0.0,0.0,1827733.18
10,2011-04-08,B,126512,73.03,3.818,128.8238065,8.494,False,0.0,0.0,0.0,0.0,0.0,1870720.73
10,2011-04-15,B,126512,61.05,4.089,128.9107333,8.494,False,0.0,0.0,0.0,0.0,0.0,1781767.22
10,2011-04-22,B,126512,75.93,3.917,128.9553,8.494,False,0.0,0.0,0.0,0.0,0.0,2004831.14
10,2011-04-29,B,126512,73.38,4.151,128.9998667,8.494,False,0.0,0.0,0.0,0.0,0.0,1873646.34
10,2011-05-06,B,126512,73.56,4.193,129.0444333,8.494,False,0.0,0.0,0.0,0.0,0.0,1841369.99
10,2011-05-13,B,126512,74.04,4.202,129.089,8.494,False,0.0,0.0,0.0,0.0,0.0,1712995.44
10,2011-05-20,B,126512,72.62,3.99,129.0756774,8.494,False,0.0,0.0,0.0,0.0,0.0,1720908.01
10,2011-05-27,B,126512,78.62,3.933,129.0623548,8.494,False,0.0,0.0,0.0,0.0,0.0,1743000.38
10,2011-06-03,B,126512,81.87,3.893,129.0490323,8.494,False,0.0,0.0,0.0,0.0,0.0,1792210.89
10,2011-06-10,B,126512,84.57,3.981,129.0357097,8.494,False,0.0,0.0,0.0,0.0,0.0,1740063.1
10,2011-06-17,B,126512,87.96,3.935,129.0432,8.494,False,0.0,0.0,0.0,0.0,0.0,1817934.76
10,2011-06-24,B,126512,90.69,3.807,129.0663,8.494,False,0.0,0.0,0.0,0.0,0.0,1711813.1300000001
10,2011-07-01,B,126512,95.36,3.842,129.0894,8.257,False,0.0,0.0,0.0,0.0,0.0,1751369.75
10,2011-07-08,B,126512,88.57,3.793,129.1125,8.257,False,0.0,0.0,0.0,0.0,0.0,1699708.3800000001
10,2011-07-15,B,126512,86.01,3.779,129.1338387,8.257,False,0.0,0.0,0.0,0.0,0.0,1775068.4
10,2011-07-22,B,126512,88.59,3.697,129.1507742,8.257,False,0.0,0.0,0.0,0.0,0.0,1774342.61
10,2011-07-29,B,126512,86.75,3.694,129.1677097,8.257,False,0.0,0.0,0.0,0.0,0.0,1745841.33
10,2011-08-05,B,126512,89.8,3.803,129.1846452,8.257,False,0.0,0.0,0.0,0.0,0.0,1886299.98
10,2011-08-12,B,126512,85.61,3.794,129.2015806,8.257,False,0.0,0.0,0.0,0.0,0.0,1917397.6300000001
10,2011-08-19,B,126512,87.4,3.743,129.2405806,8.257,False,0.0,0.0,0.0,0.0,0.0,1954849.68
10,2011-08-26,B,126512,91.59,3.663,129.2832581,8.257,False,0.0,0.0,0.0,0.0,0.0,1728399.07
10,2011-09-02,B,126512,91.61,3.798,129.3259355,8.257,False,0.0,0.0,0.0,0.0,0.0,1758587.35
10,2011-09-09,B,126512,89.06,3.771,129.3686129,8.257,True,0.0,0.0,0.0,0.0,0.0,1670579.82
10,2011-09-16,B,126512,77.49,3.784,129.4306,8.257,False,0.0,0.0,0.0,0.0,0.0,1650894.3
10,2011-09-23,B,126512,82.51,3.789,129.5183333,8.257,False,0.0,0.0,0.0,0.0,0.0,1685910.53
10,2011-09-30,B,126512,82.27,3.877,129.6060667,8.257,False,0.0,0.0,0.0,0.0,0.0,1627707.31
10,2011-10-07,B,126512,75.01,3.827,129.6938,7.874,False,0.0,0.0,0.0,0.0,0.0,1788227.6
10,2011-10-14,B,126512,70.27,3.698,129.7706452,7.874,False,0.0,0.0,0.0,0.0,0.0,1704753.02
10,2011-10-21,B,126512,77.91,3.842,129.7821613,7.874,False,0.0,0.0,0.0,0.0,0.0,1745928.56
10,2011-10-28,B,126512,72.79,3.843,129.7936774,7.874,False,0.0,0.0,0.0,0.0,0.0,1771792.97
10,2011-11-04,B,126512,68.57,3.828,129.8051935,7.874,False,0.0,0.0,0.0,0.0,0.0,1904438.59
10,2011-11-11,B,126512,55.28,3.677,129.8167097,7.874,False,13444.17,14909.99,752.18,4320.22,5896.3,2076570.84
10,2011-11-18,B,126512,58.97,3.669,129.8268333,7.874,False,3886.23,708.7,115.18,695.54,9141.32,1869087.85
10,2011-11-25,B,126512,60.68,3.76,129.8364,7.874,True,174.72,329.0,141630.61,79.0,1009.98,2950198.64
10,2011-12-02,B,126512,57.29,3.701,129.8459667,7.874,False,7772.17,240.0,4737.51,6615.5,36360.42,2068097.18
10,2011-12-09,B,126512,42.58,3.644,129.8555333,7.874,False,7010.08,74.24,1019.36,5124.86,9458.28,2429310.9
10,2011-12-16,B,126512,50.53,3.489,129.8980645,7.874,False,2200.27,337.44,1203.16,158.52,3475.95,2555031.18
10,2011-12-23,B,126512,48.36,3.541,129.9845484,7.874,False,300.02,77.73,2432.01,108.37,4078.21,3487986.89
10,2011-12-30,B,126512,48.92,3.428,130.0710323,7.874,True,7676.36,104519.54,179.82,1573.87,3732.93,1930690.3699999999
10,2012-01-06,B,126512,59.85,3.443,130.1575161,7.545,False,7737.75,38456.09,39.72,305.2,5408.08,1683401.78
10,2012-01-13,B,126512,51.0,3.477,130.244,7.545,False,5203.77,14424.42,1.38,597.55,5659.57,1711562.73
10,2012-01-20,B,126512,54.51,3.66,130.2792258,7.545,False,2972.31,3286.44,1.0,644.03,5331.52,1675562.94
10,2012-01-27,B,126512,53.59,3.675,130.3144516,7.545,False,3242.59,1646.86,0.0,45.8,1691.83,1632406.0
10,2012-02-03,B,126512,56.85,3.543,130.3496774,7.545,False,42468.4,1985.73,174.33,33345.34,5609.77,1867403.01
10,2012-02-10,B,126512,55.73,3.722,130.3849032,7.545,True,8414.22,861.38,66.96,6806.11,5723.0,2218595.8000000003
10,2012-02-17,B,126512,54.12,3.781,130.4546207,7.545,False,20174.89,8935.08,10.8,6330.02,12821.24,2168709.76
10,2012-02-24,B,126512,56.02,3.95,130.5502069,7.545,False,13929.09,4614.67,0.0,596.5,6528.31,2039415.74
10,2012-03-02,B,126512,57.62,3.882,130.6457931,7.545,False,22685.06,152.91,48.76,5831.75,2808.95,1990371.02
10,2012-03-09,B,126512,57.65,3.963,130.7413793,7.545,False,11265.62,7.9,14.95,919.45,2473.83,1917483.1
10,2012-03-16,B,126512,62.11,4.273,130.8261935,7.545,False,3977.45,-10.5,6.03,1928.5,2273.92,1930814.66
10,2012-03-23,B,126512,56.54,4.288,130.8966452,7.545,False,4034.35,3.1,4.08,480.89,2194.51,1837457.69
10,2012-03-30,B,126512,67.92,4.294,130.9670968,7.545,False,7388.74,7.8,0.0,574.87,4035.49,1815760.42
10,2012-04-06,B,126512,65.99,4.282,131.0375484,7.382,False,9256.0,0.0,23.74,4802.15,8553.67,2163384.17
10,2012-04-13,B,126512,70.28,4.254,131.108,7.382,False,7299.64,10818.3,27.47,3675.97,1148.04,1974687.51
10,2012-04-20,B,126512,67.75,4.111,131.1173333,7.382,False,4973.95,4561.31,5.17,1953.72,3653.48,1777166.53
10,2012-04-27,B,126512,80.11,4.088,131.1266667,7.382,False,3444.43,1.5,3.39,124.18,2906.22,1712987.56
10,2012-05-04,B,126512,77.02,4.058,131.136,7.382,False,18275.88,0.0,21.31,4872.45,2722.29,1821364.42
10,2012-05-11,B,126512,76.03,4.186,131.1453333,7.382,False,10837.25,0.0,105.67,4736.02,2747.36,1792345.3
10,2012-05-18,B,126512,85.19,4.308,131.0983226,7.382,False,9630.62,0.0,9.46,972.85,2986.24,1795152.73
10,2012-05-25,B,126512,86.03,4.127,131.0287742,7.382,False,7786.58,0.0,712.2,1701.28,3214.55,1830939.1
10,2012-06-01,B,126512,80.06,4.277,130.9592258,7.382,False,11614.41,0.0,172.39,2945.55,1528.02,1767471.48
10,2012-06-08,B,126512,86.87,4.103,130.8896774,7.382,False,7184.69,31.0,338.26,637.39,5399.57,1840491.41
10,2012-06-15,B,126512,88.58,4.144,130.8295333,7.382,False,6017.71,18.8,41.99,2052.91,4250.19,1811562.88
10,2012-06-22,B,126512,89.92,4.014,130.7929,7.382,False,7684.55,12.6,1.17,3375.65,7210.53,1755334.18
10,2012-06-29,B,126512,91.36,3.875,130.7562667,7.382,False,3339.88,22.0,0.0,1119.45,3710.52,1707481.9
10,2012-07-06,B,126512,86.87,3.666,130.7196333,7.17,False,12644.88,11.2,4.12,5763.56,4746.94,1805999.79
10,2012-07-13,B,126512,89.8,3.723,130.683,7.17,False,7069.25,5.0,0.32,8194.36,1372.82,1765571.91
10,2012-07-20,B,126512,84.45,3.589,130.7012903,7.17,False,6596.8,-1.6,44.6,4275.27,10650.28,1869967.03
10,2012-07-27,B,126512,83.98,3.769,130.7195806,7.17,False,9511.34,0.0,8.87,16376.33,3062.22,1817603.66
10,2012-08-03,B,126512,84.76,3.595,130.737871,7.17,False,37194.44,0.0,53.4,21623.93,2549.27,1939440.09
10,2012-08-10,B,126512,90.78,3.811,130.7561613,7.17,False,15282.47,0.0,58.8,5537.01,14827.71,1880436.94
10,2012-08-17,B,126512,88.83,4.002,130.7909677,7.17,False,4407.9,0.0,7.2,3037.56,3717.52,1827797.4
10,2012-08-24,B,126512,82.5,4.055,130.8381613,7.17,False,11322.69,0.0,34.0,6602.59,7256.22,1764984.15
10,2012-08-31,B,126512,86.97,3.886,130.8853548,7.17,False,26218.85,0.0,68.24,12440.51,3544.68,1650285.54
10,2012-09-07,B,126512,83.07,4.124,130.9325484,7.17,True,11848.88,20.0,47.52,3530.47,2552.3,1708283.28
10,2012-09-14,B,126512,78.47,3.966,130.9776667,7.17,False,10389.14,0.0,15.97,4943.53,7618.04,1640168.99
10,2012-09-21,B,126512,81.93,4.125,131.0103333,7.17,False,11273.56,245.91,27.0,2976.5,7950.03,1671857.57
10,2012-09-28,B,126512,82.52,3.966,131.043,7.17,False,6091.96,62.82,2.82,3350.88,1751.75,1694862.41
10,2012-10-05,B,126512,80.88,4.132,131.0756667,6.943,False,8975.95,0.0,46.24,9546.75,7186.77,1758971.38
10,2012-10-12,B,126512,76.03,4.468,131.1083333,6.943,False,2674.51,0.0,10.32,1390.15,8116.13,1713889.11
10,2012-10-19,B,126512,72.71,4.449,131.1499677,6.943,False,3067.64,0.0,53.6,967.02,2705.58,1734834.82
10,2012-10-26,B,126512,70.5,4.301,131.1930968,6.943,False,9657.93,63.3,100.0,1925.87,834.57,1744349.05
11,2010-02-05,A,207499,46.04,2.572,214.4248812,7.368,False,0.0,0.0,0.0,0.0,0.0,1528008.6400000001
11,2010-02-12,A,207499,48.01,2.548,214.5747916,7.368,True,0.0,0.0,0.0,0.0,0.0,1574684.08
11,2010-02-19,A,207499,48.3,2.514,214.6198868,7.368,False,0.0,0.0,0.0,0.0,0.0,1503298.7
11,2010-02-26,A,207499,52.79,2.561,214.6475127,7.368,False,0.0,0.0,0.0,0.0,0.0,1336404.65
11,2010-03-05,A,207499,53.96,2.625,214.6751386,7.368,False,0.0,0.0,0.0,0.0,0.0,1426622.65
11,2010-03-12,A,207499,64.1,2.667,214.7027646,7.368,False,0.0,0.0,0.0,0.0,0.0,1331883.16
11,2010-03-19,A,207499,61.51,2.72,214.5301219,7.368,False,0.0,0.0,0.0,0.0,0.0,1364207.0
11,2010-03-26,A,207499,58.09,2.732,214.3241011,7.368,False,0.0,0.0,0.0,0.0,0.0,1245624.27
11,2010-04-02,A,207499,66.16,2.719,214.1180803,7.343,False,0.0,0.0,0.0,0.0,0.0,1446210.26
11,2010-04-09,A,207499,69.57,2.77,213.9120595,7.343,False,0.0,0.0,0.0,0.0,0.0,1470308.32
11,2010-04-16,A,207499,67.81,2.808,213.7726889,7.343,False,0.0,0.0,0.0,0.0,0.0,1323243.35
11,2010-04-23,A,207499,68.37,2.795,213.7221852,7.343,False,0.0,0.0,0.0,0.0,0.0,1283766.55
11,2010-04-30,A,207499,71.13,2.78,213.6716815,7.343,False,0.0,0.0,0.0,0.0,0.0,1239766.89
11,2010-05-07,A,207499,75.57,2.835,213.6211778,7.343,False,0.0,0.0,0.0,0.0,0.0,1312329.78
11,2010-05-14,A,207499,77.64,2.854,213.6196139,7.343,False,0.0,0.0,0.0,0.0,0.0,1266796.13
11,2010-05-21,A,207499,76.97,2.826,213.9116886,7.343,False,0.0,0.0,0.0,0.0,0.0,1271646.6199999999
11,2010-05-28,A,207499,79.69,2.759,214.2037634,7.343,False,0.0,0.0,0.0,0.0,0.0,1264272.52
11,2010-06-04,A,207499,79.66,2.705,214.4958382,7.343,False,0.0,0.0,0.0,0.0,0.0,1396322.19
11,2010-06-11,A,207499,82.81,2.668,214.787913,7.343,False,0.0,0.0,0.0,0.0,0.0,1339570.85
11,2010-06-18,A,207499,84.13,2.637,214.7858259,7.343,False,0.0,0.0,0.0,0.0,0.0,1336522.92
11,2010-06-25,A,207499,84.5,2.653,214.6660741,7.343,False,0.0,0.0,0.0,0.0,0.0,1262025.08
11,2010-07-02,A,207499,83.09,2.669,214.5463222,7.346,False,0.0,0.0,0.0,0.0,0.0,1302600.14
11,2010-07-09,A,207499,83.01,2.642,214.4265704,7.346,False,0.0,0.0,0.0,0.0,0.0,1280156.47
11,2010-07-16,A,207499,84.9,2.623,214.4176476,7.346,False,0.0,0.0,0.0,0.0,0.0,1290609.54
11,2010-07-23,A,207499,84.57,2.608,214.5564968,7.346,False,0.0,0.0,0.0,0.0,0.0,1244390.03
11,2010-07-30,A,207499,83.26,2.64,214.695346,7.346,False,0.0,0.0,0.0,0.0,0.0,1250178.89
11,2010-08-06,A,207499,86.54,2.627,214.8341952,7.346,False,0.0,0.0,0.0,0.0,0.0,1369634.92
11,2010-08-13,A,207499,87.73,2.692,214.9730444,7.346,False,0.0,0.0,0.0,0.0,0.0,1384339.1
11,2010-08-20,A,207499,88.93,2.664,214.9314191,7.346,False,0.0,0.0,0.0,0.0,0.0,1430192.3699999999
11,2010-08-27,A,207499,87.7,2.619,214.8897938,7.346,False,0.0,0.0,0.0,0.0,0.0,1311263.07
11,2010-09-03,A,207499,84.94,2.577,214.8481685,7.346,False,0.0,0.0,0.0,0.0,0.0,1303914.27
11,2010-09-10,A,207499,81.93,2.565,214.8065431,7.346,True,0.0,0.0,0.0,0.0,0.0,1231428.46
